"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://staging.jakevibes.dev/uk/reviews/cleanlink-software-ltd","1","index, follow","","","https://staging.jakevibes.dev/uk/reviews/cleanlink-software-ltd","","Indexable",""
"https://staging.jakevibes.dev/uk/customer-stories","1","index, follow","","","https://staging.jakevibes.dev/uk/customer-stories","","Indexable",""
"https://staging.jakevibes.dev/uk/team/anto-cabraja","1","index, follow","","","https://staging.jakevibes.dev/uk/team/anto-cabraja","","Indexable",""
"https://staging.jakevibes.dev/uk/team/seb-hall","1","index, follow","","","https://staging.jakevibes.dev/uk/team/seb-hall","","Indexable",""
"https://staging.jakevibes.dev/uk/blog","1","index, follow","","","https://staging.jakevibes.dev/uk/blog","","Indexable",""
"https://staging.jakevibes.dev/uk/legals/privacy-policy","1","index, follow","","","https://staging.jakevibes.dev/uk/legals/privacy-policy","","Indexable",""
"https://staging.jakevibes.dev/uk/team/erwin-panganiban","1","index, follow","","","https://staging.jakevibes.dev/uk/team/erwin-panganiban","","Indexable",""
"https://staging.jakevibes.dev/uk/team/russel-lobrio","1","index, follow","","","https://staging.jakevibes.dev/uk/team/russel-lobrio","","Indexable",""
"https://staging.jakevibes.dev/uk/book-a-call","1","index, follow","","","https://staging.jakevibes.dev/uk/book-a-call","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-beon-tech","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-beon-tech","","Indexable",""
"https://staging.jakevibes.dev/uk/alternatives?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/uk/alternatives","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-andela","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-andela","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-alternatives-for-startups-2026-comparison-guide","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/arc-dev-alternatives-for-startups-2026-comparison-guide","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-pricing-vs-cloud-employee-true-cost","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/arc-dev-pricing-vs-cloud-employee-true-cost","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/the-hidden-costs-of-arc-dev-screening-time-failed-hires-and-context-switching","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/the-hidden-costs-of-arc-dev-screening-time-failed-hires-and-context-switching","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-arc-dev","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-arc-dev","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/dedicated-teams-vs-toptal","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/dedicated-teams-vs-toptal","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-clouddevs","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-clouddevs","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-pricing-plans-cost-breakdown","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-pricing-plans-cost-breakdown","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-to-dedicated-team-migration-guide","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/arc-dev-to-dedicated-team-migration-guide","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-vs-toptal-vs-cloud-employee-which-model-fits-your-runway","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/arc-dev-vs-toptal-vs-cloud-employee-which-model-fits-your-runway","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/arc-dev-vetting-process-vs-cloud-employees-cto-led-technical-assessment","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/arc-dev-vetting-process-vs-cloud-employees-cto-led-technical-assessment","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-unosquare","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-vs-unosquare","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/toptal-limitations","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/toptal-limitations","","Indexable",""
"https://staging.jakevibes.dev/uk/compare/cloud-employee-no-hidden-fees-transparency","1","index, follow","","","https://staging.jakevibes.dev/uk/compare/cloud-employee-no-hidden-fees-transparency","","Indexable",""
"https://staging.jakevibes.dev/uk/hiring-tips/how-to-avoid-costly-mistakes-when-hiring-a-remote-developer","1","index, follow","","","https://staging.jakevibes.dev/uk/hiring-tips/how-to-avoid-costly-mistakes-when-hiring-a-remote-developer","","Indexable",""
"https://staging.jakevibes.dev/uk/hiring-tips/how-to-run-pair-programming-interviews-cloud-employees-hiring-sop","1","index, follow","","","https://staging.jakevibes.dev/uk/hiring-tips/how-to-run-pair-programming-interviews-cloud-employees-hiring-sop","","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshore-vs-offshore-staff-augmentation","1","index, follow","","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/nearshore-vs-offshore-staff-augmentation","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/best-staff-augmentation-companies-in-latin-america-2026-a-ranked-comparison","","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/what-is-it-outsourcing-definition-models-when-to-use-it","1","index, follow","","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/what-is-it-outsourcing-definition-models-when-to-use-it","","Indexable",""
"https://staging.jakevibes.dev/uk/nearshoring-offshoring/offshore-developer-pricing-hourly-vs-monthly","1","index, follow","","","https://staging.jakevibes.dev/uk/nearshoring-offshoring/offshore-developer-pricing-hourly-vs-monthly","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/how-to-evaluate-staff-augmentation-providers-in-latam-a-founders-vetting-checklist","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/how-to-evaluate-staff-augmentation-providers-in-latam-a-founders-vetting-checklist","","Indexable",""
"https://staging.jakevibes.dev/uk/staff-augmentation/using-latam-staff-augmentation-to-scale-early-stage-saas","1","index, follow","","","https://staging.jakevibes.dev/uk/staff-augmentation/using-latam-staff-augmentation-to-scale-early-stage-saas","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/pinecone-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/pinecone-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/mvvm","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/mvvm","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/swiftui","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/swiftui","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/compose","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/compose","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/react-native-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/react-native-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/jetpack","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/jetpack","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/figma","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/figma","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/firebase-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/firebase-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/openai-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/openai-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/jira","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/jira","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/playwright","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/playwright","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/mlflow","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/mlflow","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/vercel-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/vercel-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/numpy","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/numpy","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/fastapi-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/fastapi-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/selenium","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/selenium","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/iam","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/iam","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/cloudformation","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/cloudformation","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/java-android-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/java-android-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/posthog-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/posthog-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/tailwind","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/tailwind","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/ansible","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/ansible","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/github-actions","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/github-actions","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/vertex-ai-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/vertex-ai-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/bigquery","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/bigquery","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/langchain-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/langchain-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/android","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/android","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/bubble-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/bubble-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/php-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/php-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/unity-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/unity-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/azure-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/azure-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/mongodb","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/mongodb","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/dbt","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/dbt","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/graphql","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/graphql","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/storybook","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/storybook","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/nextjs-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/nextjs-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/swift-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/swift-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/xamarin-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/xamarin-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/cypress","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/cypress","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/dagger","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/dagger","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/webflow-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/webflow-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/qase","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/qase","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/jest","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/jest","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/jupyter","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/jupyter","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/coredata","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/coredata","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/xcode","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/xcode","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/gitlab-ci","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/gitlab-ci","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/n8n","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/n8n","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/vector-db-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/vector-db-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/google-cloud-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/google-cloud-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/terraform","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/terraform","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/zapier","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/zapier","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/ruby-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/ruby-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/uikit","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/uikit","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/ios","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/ios","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/rust-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/rust-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/ionic-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/ionic-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/huggingface-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/huggingface-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/tensorflow-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/tensorflow-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/softr","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/softr","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/kubeflow","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/kubeflow","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/xano","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/xano","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/scikit-learn","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/scikit-learn","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/make","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/make","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/weaviate-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/weaviate-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/kotlin-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/kotlin-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/postman","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/postman","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/kubernetes","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/kubernetes","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/prometheus","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/prometheus","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/pytorch","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/pytorch","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/laravel-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/laravel-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/llamaindex-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/llamaindex-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/pandas","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/pandas","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/browserstack","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/browserstack","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/redis","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/redis","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/glide","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/glide","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/csharp-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/csharp-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/express","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/express","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/combine","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/combine","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/testrail","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/testrail","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/mlops-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/mlops-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/flutter-developers","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/flutter-developers","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/css3","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/css3","","Indexable",""
"https://staging.jakevibes.dev/uk/tools/price-comparison-calculator","1","index, follow","","","https://staging.jakevibes.dev/uk/tools/price-comparison-calculator","","Indexable",""
"https://staging.jakevibes.dev/videos/how-to-build-a-remote-team-that-lasts","1","index, follow","","","https://staging.jakevibes.dev/videos/how-to-build-a-remote-team-that-lasts","","Indexable",""
"https://staging.jakevibes.dev/uk/technology/docker","1","index, follow","","","https://staging.jakevibes.dev/uk/technology/docker","","Indexable",""
"https://staging.jakevibes.dev/videos?page=2","1","noindex, follow","","","https://staging.jakevibes.dev/videos","","Non-Indexable","Canonicalised,noindex"
"https://staging.jakevibes.dev/uk/tools/culture-match","1","index, follow","","","https://staging.jakevibes.dev/uk/tools/culture-match","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0.ep1lu8m0dqn.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/ce-logo.svg?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0esn~5vsyjtl0.css?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/030lje4w49skv.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0-dw.mr_w1o2f.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/turbopack-0jv9~kde_zlsi.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0vlt-5p9irpo6.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/18cilrg3kkkfk.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/07g70~avqygzj.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/02qg5.r9b~5p2.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0~n38i-1j7.n5.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0~k6u5_j-9bf2.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/128aahewwf1we.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/08qnpz8.bj0cf.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/062ymgnjt00y2.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0kby9ieml3.66.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/1695jilkxtk4_.css?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/03~yq9q893hmn.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/12.mp5_nu99j~.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0m97bbjp.vgzu.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/05nzn1c9q_ndf.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0i.l9589uvx0j.js?dpl=dpl_9u9gxt7WZi88pZ4enurKkwXoy4rM","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/steven-sy","1","index, follow","","","https://staging.jakevibes.dev/team/steven-sy","","Indexable",""
"https://staging.jakevibes.dev/team/lyka-duran","1","index, follow","","","https://staging.jakevibes.dev/team/lyka-duran","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0~k6u5_j-9bf2.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/services/eastern-europe-developers","1","index, follow","","","https://staging.jakevibes.dev/services/eastern-europe-developers","","Indexable",""
"https://staging.jakevibes.dev/team/ericka-go","1","index, follow","","","https://staging.jakevibes.dev/team/ericka-go","","Indexable",""
"https://staging.jakevibes.dev/team/stephanie-silva","1","index, follow","","","https://staging.jakevibes.dev/team/stephanie-silva","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/12keb2nxehgy4.css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/rich-holgate","1","index, follow","","","https://staging.jakevibes.dev/team/rich-holgate","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0.ep1lu8m0dqn.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/08qnpz8.bj0cf.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/russel-lobrio","1","index, follow","","","https://staging.jakevibes.dev/team/russel-lobrio","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/05nzn1c9q_ndf.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/ce-logo.svg","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/030lje4w49skv.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/062ymgnjt00y2.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/molly-miller","1","index, follow","","","https://staging.jakevibes.dev/team/molly-miller","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/turbopack-0jv9~kde_zlsi.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/128aahewwf1we.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/erwin-panganiban","1","index, follow","","","https://staging.jakevibes.dev/team/erwin-panganiban","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/18cilrg3kkkfk.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/for-developers","1","index, follow","","","https://staging.jakevibes.dev/for-developers","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0vlt-5p9irpo6.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/reviews/cleanlink-software-ltd","1","index, follow","","","https://staging.jakevibes.dev/reviews/cleanlink-software-ltd","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0-vqp4t9bqzin.css?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/0i.l9589uvx0j.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/heidi-dela-cruz","1","index, follow","","","https://staging.jakevibes.dev/team/heidi-dela-cruz","","Indexable",""
"https://staging.jakevibes.dev/team/robert-reyes","1","index, follow","","","https://staging.jakevibes.dev/team/robert-reyes","","Indexable",""
"https://staging.jakevibes.dev/team/luis-santos","1","index, follow","","","https://staging.jakevibes.dev/team/luis-santos","","Indexable",""
"https://staging.jakevibes.dev/team/maica-padillo","1","index, follow","","","https://staging.jakevibes.dev/team/maica-padillo","","Indexable",""
"https://staging.jakevibes.dev/team/seb-hall","1","index, follow","","","https://staging.jakevibes.dev/team/seb-hall","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/12.mp5_nu99j~.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/03~yq9q893hmn.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/07g70~avqygzj.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
"https://staging.jakevibes.dev/team/kyla-taal","1","index, follow","","","https://staging.jakevibes.dev/team/kyla-taal","","Indexable",""
"https://staging.jakevibes.dev/team/des-matthewman","1","index, follow","","","https://staging.jakevibes.dev/team/des-matthewman","","Indexable",""
"https://staging.jakevibes.dev/_next/static/chunks/02qg5.r9b~5p2.js?dpl=dpl_5CgKoLoGVFPii5QvKhkF6CV2XBbD","0","","","","","","Indexable",""
